id,project_code,po_/_so_#,asn/dn_#,country,managed_by,vendor_inco_term,shipment_mode,pq_first_sent_to_client_date,po_sent_to_vendor_date,scheduled_delivery_date,delivered_to_client_date,delivery_recorded_date,product_group,sub_classification,vendor,unit_of_measure_per_pack,line_item_quantity,line_item_value,unit_price,manufacturing_site,weight_kilograms,freight_cost_usd
52206,106-HT-T30,SCMS-58030,ASN-7025,Haiti,PMO - US,FCA,Air,2009-11-03,2009-11-13,2010-06-18,2010-06-18,2010-06-18,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),60,300,2712.0,0.15,ABBVIE Ludwigshafen Germany,44.0,1075.54
52228,107-RW-T30,SCMS-193930,ASN-22289,Rwanda,PMO - US,CIP,Air,2013-05-31,2013-06-13,2013-10-19,2013-10-19,2013-10-22,ARV,Adult,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),180,36,1800.0,0.28,"MSD, Haarlem, NL",1047.0,5869.655000000001
52241,108-VN-T30,SCMS-105550,ASN-12036,Vietnam,PMO - US,EXW,Air,2011-03-31,2011-04-14,2011-10-19,2011-10-19,2011-10-19,ARV,Adult,HETERO LABS LIMITED,30,10000,60000.0,0.2,Hetero Unit III Hyderabad IN,865.0,7878.43
52244,107-RW-T30,SCMS-129750,ASN-14450,Rwanda,PMO - US,CIP,Air,2011-11-30,2012-03-13,2012-05-23,2012-05-23,2012-05-23,ARV,Adult,CIPLA LIMITED,30,768,4369.92,0.19,"Cipla, Goa, India",55.0,393.29
52258,104-CI-T30,SCMS-228920,ASN-29320,Côte d'Ivoire,PMO - US,EXW,Air,2014-01-31,2014-03-03,2014-12-04,2014-12-04,2014-12-08,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),30,2500,50000.0,0.67,Mylan (formerly Matrix) Nashik,343.0,3978.49
52280,102-KE-T30,SCMS-55901,ASN-5639,Kenya,PMO - US,EXW,Air,2009-09-16,2009-10-22,2010-01-11,2010-01-11,2010-01-11,HRDT,HIV test,"Trinity Biotech, Plc",20,1000,32000.0,1.6,"Trinity Biotech, Plc",347.0,4259.57
52286,108-VN-T30,SCMS-107630,ASN-11362,Vietnam,PMO - US,EXW,Air,2011-04-21,2011-05-02,2011-07-26,2011-07-26,2011-07-26,ARV,Adult,STRIDES ARCOLAB LIMITED,30,33000,135300.0,0.14,"Strides, Bangalore, India.",1047.0,5869.655000000001
52341,105-DO-T30,SCMS-172491,ASN-20972,Dominican Republic,PMO - US,EXW,Air,2012-12-17,2013-01-11,2013-08-10,2013-08-10,2013-08-10,HRDT,HIV test,"Trinity Biotech, Plc",20,412,13184.0,1.6,"Trinity Biotech, Plc",123.0,1375.8
52353,108-VN-T30,SCMS-176300,ASN-19787,Vietnam,PMO - US,EXW,Air,2013-01-29,2013-02-06,2013-07-01,2013-07-01,2013-07-01,ARV,Adult,HETERO LABS LIMITED,60,6900,56649.0,0.14,Hetero Unit III Hyderabad IN,1047.0,5869.655000000001
52354,110-ZM-T30,SCMS-256510,ASN-29092,Zambia,PMO - US,EXW,Air,2014-08-19,2014-09-19,2015-03-11,2015-03-11,2015-03-31,HRDT,HIV test,"Orgenics, Ltd",100,1364,109120.0,0.8,"Alere Medical Co., Ltd.",553.0,7845.09
52364,114-UG-T30,SCMS-244450,ASN-28699,Uganda,PMO - US,FCA,Air,2014-06-11,2014-06-23,2014-11-06,2014-11-06,2014-11-07,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),60,724,4300.56,0.1,ABBVIE Ludwigshafen Germany,82.0,1042.36
52367,901-GH-T30,SCMS-245410,ASN-28061,Ghana,PMO - US,EXW,Ocean,2014-04-30,2014-07-08,2014-11-10,2014-11-10,2014-11-12,ARV,Adult,STRIDES ARCOLAB LIMITED,30,167716,535014.04,0.11,"Strides, Bangalore, India.",10803.0,24636.23
52380,161-ZA-T30,SCMS-104220,ASN-12745,South Africa,PMO - US,DDP,Ocean,2011-03-11,2011-03-30,2012-01-09,2012-01-09,2012-01-09,ARV,Pediatric,GLAXOSMITHKLINE EXPORT LIMITED,240,17337,160887.36,0.04,GSK Mississauga (Canada),6680.0,3755.91
52383,104-CI-T30,SCMS-188320,ASN-23834,Côte d'Ivoire,PMO - US,EXW,Air,2013-04-18,2013-05-21,2014-01-31,2014-01-31,2014-02-03,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",20,1900,55100.0,1.45,Chembio Diagnostics Sys. Inc.,763.0,7153.63
52388,116-ZA-T30,SCMS-259079,ASN-33851,South Africa,PMO - US,DDP,Truck,2014-09-11,2014-10-09,2015-08-24,2015-08-24,2015-08-24,ARV,Adult,PHARMACY DIRECT,30,36,534.69,0.5,Mylan (formerly Matrix) Nashik,1047.0,5869.655000000001
52398,114-UG-T30,SCMS-198700,ASN-21821,Uganda,PMO - US,EXW,Ocean,2013-07-08,2013-07-30,2013-11-08,2013-11-08,2013-11-13,ARV,Adult,STRIDES ARCOLAB LIMITED,30,71348,227600.12,0.11,"Strides, Bangalore, India.",4334.0,8144.11
52436,101-CD-T30,SCMS-239410,ASN-26738,"Congo, DRC",PMO - US,EXW,Air,2014-04-23,2014-05-20,2014-09-05,2014-09-05,2014-09-16,HRDT,HIV test,"Trinity Biotech, Plc",20,2,64.0,1.6,"Trinity Biotech, Plc",1047.0,5869.655000000001
52460,107-RW-T30,SCMS-126470,ASN-13518,Rwanda,PMO - US,FCA,Air,2011-10-26,2011-11-11,2012-01-27,2012-01-27,2012-01-27,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),60,1395,10755.45,0.13,ABBVIE Ludwigshafen Germany,188.0,3035.87
52465,114-UG-T30,SCMS-192030,ASN-20922,Uganda,PMO - US,EXW,Air,2013-05-17,2013-06-14,2013-08-16,2013-08-16,2013-08-16,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),60,60678,491491.8,0.13,Mylan (formerly Matrix) Nashik,8402.0,28304.85
52488,133-NG-T30,SCMS-240830,ASN-27469,Nigeria,PMO - US,EXW,Air,2014-05-16,2014-06-02,2014-08-19,2014-09-09,2014-09-29,HRDT,HIV test,"Orgenics, Ltd",100,3154,280706.0,0.89,"Alere Medical Co., Ltd.",1279.0,19112.91
52520,116-ZA-T30,SCMS-72760,ASN-7111,South Africa,PMO - US,DDP,Truck,2010-04-30,2010-05-05,2010-05-12,2010-05-12,2010-05-12,ARV,Adult,S. BUYS WHOLESALER,30,200,9382.78,1.56,"Aspen-OSD, Port Elizabeth, SA",1047.0,5869.655000000001
52524,116-ZA-T30,SCMS-199283,ASN-27976,South Africa,PMO - US,DDP,Truck,2013-07-11,2014-08-27,2014-08-27,2014-08-27,2014-08-27,ARV,Adult,S. BUYS WHOLESALER,30,23,502.94,0.73,"Aurobindo Unit III, India",1047.0,5869.655000000001
52540,117-ET-T30,SCMS-98310,ASN-10666,Ethiopia,PMO - US,EXW,Air,2011-01-13,2011-02-01,2011-05-04,2011-05-04,2011-05-04,ARV,Adult,Aurobindo Pharma Limited,30,1625,21125.0,0.43,"Aurobindo Unit III, India",111.0,1206.62
52541,108-VN-T30,SCMS-236050,ASN-27943,Vietnam,PMO - US,EXW,Air,2014-04-08,2014-04-30,2014-10-30,2014-10-30,2014-11-04,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),60,10000,81000.0,0.13,Mylan (formerly Matrix) Nashik,1047.0,5869.655000000001
52617,107-RW-T30,SCMS-129870,ASN-13476,Rwanda,PMO - US,EXW,Air,2011-12-06,2011-12-13,2012-01-24,2012-01-24,2012-01-24,ARV,Adult,Aurobindo Pharma Limited,30,2800,14980.0,0.18,"Aurobindo Unit VII, IN",273.0,2964.49
52629,104-CI-T30,SCMS-85440,ASN-8566,Côte d'Ivoire,PMO - US,EXW,Air,2010-08-26,2010-09-16,2010-11-22,2010-11-22,2010-11-22,HRDT,HIV test,"Orgenics, Ltd",100,275,21367.5,0.78,Inverness Japan,64.0,2319.8
52631,901-LR-T30,SCMS-118680,ASN-12405,Liberia,PMO - US,EXW,Air,2011-08-04,2011-08-18,2011-10-20,2011-10-20,2011-10-20,HRDT,HIV test,"Standard Diagnostics, Inc.",25,70,1400.0,0.8,"Standard Diagnostics, Korea",25.0,648.95
52636,106-HT-T30,SCMS-210470,ASN-24370,Haiti,PMO - US,EXW,Ocean,2013-08-21,2013-10-24,2014-05-09,2014-05-09,2014-05-12,ARV,Pediatric,Aurobindo Pharma Limited,240,2040,3080.4,0.01,"Aurobindo Unit III, India",820.0,2214.69
52646,105-GY-T30,SCMS-116170,ASN-12905,Guyana,PMO - US,FCA,Air,2011-07-11,2011-07-27,2011-11-30,2011-11-30,2011-11-30,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),300,51,4192.2,0.27,ABBVIE (Abbott) Logis. UK,99.0,1454.81
52670,116-ZA-T30,SCMS-199283,ASN-27980,South Africa,PMO - US,DDP,Truck,2013-07-11,2014-08-27,2014-08-27,2014-08-27,2014-08-27,ARV,Pediatric,S. BUYS WHOLESALER,240,34,932.3,0.11,"Aurobindo Unit III, India",1047.0,5869.655000000001
52677,114-UG-T30,SCMS-212630,ASN-23223,Uganda,PMO - US,EXW,Air,2013-10-23,2013-10-30,2014-03-04,2014-03-04,2014-03-05,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),300,188,5794.16,0.1,ABBVIE (Abbott) Logis. UK,221.0,2553.06
52687,133-NG-T30,SCMS-240830,ASN-27468,Nigeria,PMO - US,EXW,Air,2014-05-16,2014-06-02,2014-08-19,2014-08-27,2014-09-04,HRDT,HIV test,"Orgenics, Ltd",100,6340,564260.0,0.89,"Alere Medical Co., Ltd.",2571.0,37297.95
52704,114-UG-T30,SCMS-58250,ASN-6151,Uganda,PMO - US,EXW,Air,2009-11-25,2009-12-02,2010-03-09,2010-03-09,2010-03-09,ARV,Pediatric,EMCURE PHARMACEUTICALS LTD,60,384,10018.56,0.43,"Emcure Plot No.P-2, I.T-B.T. Park, Phase II, MIDC, Hinjwadi, Pune, India",40.0,990.07
52706,108-VN-T30,SCMS-131690,ASN-14517,Vietnam,PMO - US,EXW,Air,2011-12-15,2012-01-16,2012-05-16,2012-05-16,2012-05-16,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),30,42392,597727.2,0.47,Mylan (formerly Matrix) Nashik,1047.0,5869.655000000001
52710,116-ZA-T30,SCMS-238571,ASN-26885,South Africa,PMO - US,DDP,Truck,2014-04-30,2014-06-26,2014-06-25,2014-06-25,2014-06-25,ARV,Pediatric,PHARMACY DIRECT,300,2,44.13,0.07,ABBVIE (Abbott) Logis. UK,1047.0,5869.655000000001
52725,102-SD-T30,SCMS-100470,ASN-10241,Sudan,PMO - US,EXW,Air,2011-02-05,2011-02-25,2011-04-23,2011-04-23,2011-04-23,HRDT,HIV test,"Trinity Biotech, Plc",20,132,4224.0,1.6,"Trinity Biotech, Plc",50.0,1595.38
52736,105-GH-T30,SCMS-235800,ASN-26460,Ghana,PMO - US,EXW,Air,2014-03-24,2014-04-23,2014-07-17,2014-07-17,2014-07-17,ARV,Adult,STRIDES ARCOLAB LIMITED,30,47716,152214.04,0.11,"Strides, Bangalore, India.",3077.0,22734.92
52756,102-BI-T30,SCMS-141800,ASN-14660,Burundi,PMO - US,EXW,Air,2012-02-17,2012-04-09,2012-06-05,2012-06-05,2012-06-05,HRDT,HIV test,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",1,23,563.5,24.5,"KHB Test Kit Facility, Shanghai China",21.0,1327.6
52793,105-GH-T30,SCMS-254770,ASN-30499,Ghana,PMO - US,EXW,Air,2014-08-11,2014-09-25,2015-04-10,2015-04-10,2015-04-13,ARV,Pediatric,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),60,11022,21933.78,0.03,"Mylan,  H-12 & H-13, India",1976.0,12580.0
52795,110-ZM-T30,SCMS-134350,ASN-13766,Zambia,PMO - US,EXW,Air,2011-12-22,2012-01-24,2012-03-05,2012-03-05,2012-03-05,ARV,Adult,Aurobindo Pharma Limited,30,100000,735000.0,0.24,"Aurobindo Unit III, India",9389.0,51294.87
52799,105-DO-T30,SCMS-117390,ASN-12265,Dominican Republic,PMO - US,EXW,Air,2011-06-21,2011-08-04,2011-10-07,2011-10-07,2011-10-07,HRDT,HIV test,"Orgenics, Ltd",100,1000,92000.0,0.92,Inverness Japan,399.0,8776.57
52803,116-ZA-T30,SCMS-259074,ASN-31070,South Africa,PMO - US,DDP,Truck,2014-09-11,2015-03-09,2015-03-09,2015-03-09,2015-03-09,ARV,Pediatric,PHARMACY DIRECT,240,4,20.67,0.02,"Aurobindo Unit III, India",1047.0,5869.655000000001
52837,133-NG-T30,SCMS-270771,ASN-32758,Nigeria,PMO - US,EXW,Air,2014-12-08,2015-03-13,2015-06-30,2015-06-26,2015-07-02,HRDT,HIV test,"Orgenics, Ltd",100,4657,414473.0,0.89,"Alere Medical Co., Ltd.",2307.0,21672.24
52853,116-ZA-T30,SCMS-259075,ASN-32137,South Africa,PMO - US,DDP,Truck,2014-09-11,2015-05-11,2015-05-12,2015-05-12,2015-05-12,ARV,Pediatric,PHARMACY DIRECT,60,9,143.1,0.26,"BMS Evansville, US",1047.0,5869.655000000001
52854,116-ZA-T30,SCMS-183950,ASN-19166,South Africa,South Africa Field Office,DDP,Truck,2013-03-18,2012-06-07,2013-04-16,2013-04-16,2013-04-16,ARV,Pediatric,S. BUYS WHOLESALER,240,91,2074.51,0.1,GSK Mississauga (Canada),1047.0,5869.655000000001
52856,108-VN-T30,SCMS-57140,ASN-6264,Vietnam,PMO - US,EXW,Air,2009-10-20,2009-11-13,2010-03-17,2010-03-17,2010-03-17,ARV,Adult,Aurobindo Pharma Limited,60,24612,35687.4,0.02,"Aurobindo Unit III, India",4762.0,17541.06
52871,161-ZA-T30,SCMS-68980,ASN-7663,South Africa,PMO - US,DDP,Air,2010-03-18,2010-03-19,2010-08-24,2010-09-20,2010-09-20,ARV,Adult,Aurobindo Pharma Limited,60,33711,85288.83,0.04,"Aurobindo Unit III, India",1810.0,2016.42
52945,106-HT-T30,SCMS-177161,ASN-19232,Haiti,PMO - US,EXW,Ocean,2013-01-30,2013-03-07,2013-07-25,2013-07-25,2013-07-25,ARV,Adult,HETERO LABS LIMITED,60,30096,247088.16,0.14,Hetero Unit III Hyderabad IN,4278.0,7567.99
52963,901-CM-T30,SCMS-204300,ASN-21707,Cameroon,PMO - US,EXW,Air,2013-08-19,2013-08-23,2013-11-07,2013-11-07,2013-11-08,ARV,Adult,Aurobindo Pharma Limited,30,32426,150780.9,0.16,"Aurobindo Unit VII, IN",3234.0,26980.59
52973,116-ZA-T30,SCMS-259077,ASN-33477,South Africa,PMO - US,DDP,Truck,2014-09-11,2014-10-09,2015-07-24,2015-07-24,2015-07-24,ARV,Adult,PHARMACY DIRECT,60,7,126.22,0.3,"Aurobindo Unit III, India",1047.0,5869.655000000001
52999,104-CI-T30,SCMS-64530,ASN-6101,Côte d'Ivoire,PMO - US,EXW,Air,2010-02-02,2010-02-03,2010-03-05,2010-03-05,2010-03-05,ARV,Adult,Aurobindo Pharma Limited,30,1461,29950.5,0.68,"Aurobindo Unit III, India",154780.0,1664.12
53002,107-RW-T30,SCMS-147040,ASN-15275,Rwanda,PMO - US,EXW,Air,2012-05-16,2012-06-01,2012-06-29,2012-06-29,2012-06-29,ARV,Adult,Aurobindo Pharma Limited,30,1467,29340.0,0.67,"Aurobindo Unit III, India",114.0,4822.01
53064,102-KE-T30,SCMS-88211,ASN-9550,Kenya,PMO - US,EXW,Air,2010-09-27,2010-11-22,2011-02-10,2011-02-10,2011-02-10,HRDT,HIV test,"Orgenics, Ltd",100,1,89.0,0.89,Inverness Japan,1370.0,14515.01
53106,106-HT-T30,SCMS-180940,ASN-19819,Haiti,PMO - US,EXW,Ocean,2013-02-07,2013-03-22,2013-09-02,2013-09-02,2013-09-02,ARV,Pediatric,Aurobindo Pharma Limited,60,1393,6407.8,0.08,"Aurobindo Unit III, India",1047.0,5869.655000000001
53108,107-RW-T30,SCMS-227730,ASN-24931,Rwanda,PMO - US,EXW,Air,2014-02-05,2014-02-28,2014-04-04,2014-04-04,2014-04-22,ARV,Pediatric,MICRO LABS LIMITED,30,924,1755.6,0.06,"Micro labs, Verna, Goa, India",45.0,1411.52
53226,109-TZ-T30,SCMS-100633,ASN-10902,Tanzania,PMO - US,EXW,Air,2010-12-27,2011-05-02,2011-06-27,2011-06-27,2011-06-27,HRDT,HIV test,"Standard Diagnostics, Inc.",25,10000,200000.0,0.8,"Standard Diagnostics, Korea",3334.0,23489.63
53233,116-ZA-T30,SCMS-71370,ASN-7373,South Africa,PMO - US,DDP,Truck,2010-04-19,2010-04-21,2010-05-31,2010-05-31,2010-05-31,ARV,Pediatric,S. BUYS WHOLESALER,60,10,164.62,0.27,"BMS Meymac, France",1047.0,5869.655000000001
53234,104-CI-T30,SCMS-173131,ASN-19636,Côte d'Ivoire,PMO - US,EXW,Air,2012-12-14,2013-01-15,2013-06-04,2013-06-04,2013-06-04,HRDT,HIV test,"Orgenics, Ltd",100,2945,235600.0,0.8,"Alere Medical Co., Ltd.",1280.0,125.42
53254,116-ZA-T30,SCMS-199289,ASN-28033,South Africa,PMO - US,DDP,Truck,2013-07-11,2014-08-29,2014-08-29,2014-08-29,2014-08-29,ARV,Pediatric,S. BUYS WHOLESALER,240,135,3650.16,0.11,"Aurobindo Unit III, India",1047.0,5869.655000000001
53272,133-NG-T30,SCMS-210330,ASN-23441,Nigeria,PMO - US,EXW,Air,2013-08-13,2013-10-15,2014-01-24,2014-01-24,2014-02-05,HRDT,HIV test,"Trinity Biotech, Plc",20,31842,1018944.0,1.6,"Trinity Biotech, Plc",9312.0,77833.24
53281,109-TZ-T30,SCMS-115000,ASN-11742,Tanzania,PMO - US,EXW,Air,2011-06-24,2011-07-14,2011-10-05,2011-10-05,2011-10-05,HRDT,HIV test,"Trinity Biotech, Plc",20,450,14400.0,1.6,"Trinity Biotech, Plc",149.0,2242.31
53292,102-KE-T30,SCMS-88211,ASN-9548,Kenya,PMO - US,EXW,Air,2010-09-27,2010-11-22,2011-02-10,2011-02-10,2011-02-10,HRDT,HIV test,"Orgenics, Ltd",100,2849,253561.0,0.89,Inverness Japan,783.0,9162.21
53327,102-ML-T30,SCMS-221930,ASN-24507,Mali,PMO - US,EXW,Air,2013-12-16,2014-01-22,2014-03-19,2014-03-19,2014-03-24,HRDT,HIV test,"Orgenics, Ltd",100,431,34480.0,0.8,"Alere Medical Co., Ltd.",186.0,5346.38
53338,161-ZA-T30,SCMS-83830,ASN-8795,South Africa,PMO - US,DDP,Ocean,2010-08-31,2010-09-24,2010-12-08,2010-12-08,2010-12-08,ARV,Adult,Aurobindo Pharma Limited,60,77143,565458.19,0.12,"Aurobindo Unit III, India",3894.0,3161.68
53349,102-GY-T30,SCMS-139650,ASN-15044,Guyana,PMO - US,EXW,Air,2012-01-17,2012-04-09,2012-06-18,2012-06-18,2012-06-18,HRDT,HIV test,"Orgenics, Ltd",100,300,30000.0,1.0,"Alere Medical Co., Ltd.",137.0,3825.21
53371,110-ZM-T30,SCMS-120582,ASN-15743,Zambia,PMO - US,EXW,Air,2011-08-31,2011-09-19,2012-08-16,2012-08-16,2012-08-16,HRDT,HIV test,"Trinity Biotech, Plc",20,7280,232960.0,1.6,"Trinity Biotech, Plc",2391.0,25818.23
53421,116-ZA-T30,SCMS-71370,ASN-7374,South Africa,PMO - US,DDP,Truck,2010-04-19,2010-04-21,2010-06-04,2010-06-04,2010-06-04,ARV,Adult,S. BUYS WHOLESALER,60,200,1213.75,0.1,"BMS Meymac, France",1047.0,5869.655000000001
53532,900-TZ-T30,SCMS-157661,ASN-17082,Tanzania,PMO - US,EXW,Air,2012-07-31,2012-10-04,2012-12-07,2012-12-07,2012-12-07,HRDT,HIV test,"Orgenics, Ltd",100,2744,219520.0,0.8,"Alere Medical Co., Ltd.",1303.0,22223.95
53556,109-TZ-T30,SCMS-205680,ASN-22152,Tanzania,PMO - US,EXW,Air,2013-08-23,2013-09-09,2013-11-21,2013-11-21,2013-11-21,ARV,Adult,Aurobindo Pharma Limited,60,19000,216600.0,0.19,"Aurobindo Unit III, India",1909.0,9612.49
53560,133-NG-T30,SCMS-196561,ASN-22346,Nigeria,PMO - US,EXW,Air,2013-06-10,2013-07-10,2013-11-07,2013-11-08,2013-11-17,HRDT,HIV test,"Orgenics, Ltd",100,3038,270382.0,0.89,"Alere Medical Co., Ltd.",1234.0,21084.84
53591,117-ET-T30,SCMS-133510,ASN-14558,Ethiopia,PMO - US,EXW,Air,2012-01-10,2012-01-23,2012-04-25,2012-04-25,2012-04-25,HRDT,HIV test,"Trinity Biotech, Plc",20,165,5280.0,1.6,"Trinity Biotech, Plc",138.0,794.72
53616,106-HT-T30,SCMS-180940,ASN-19819,Haiti,PMO - US,EXW,Ocean,2013-02-07,2013-03-22,2013-09-02,2013-09-02,2013-09-02,ARV,Pediatric,Aurobindo Pharma Limited,240,1932,2762.76,0.01,"Aurobindo Unit III, India",1047.0,5869.655000000001
53618,161-ZA-T30,SCMS-103480,ASN-12823,South Africa,PMO - US,DDP,Ocean,2011-03-10,2011-03-24,2012-01-04,2012-01-04,2012-01-04,ARV,Adult,Aurobindo Pharma Limited,60,6155,91894.15,0.25,"Aurobindo Unit III, India",590.0,146.5
53625,114-UG-T30,SCMS-126380,ASN-13697,Uganda,PMO - US,CIP,Air,2011-10-18,2011-11-02,2012-02-14,2012-02-14,2012-02-14,ARV,Adult,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),60,231,21136.5,1.52,"MSD, Haarlem, NL",23.0,250.0
53650,116-ZA-T30,SCMS-72760,ASN-7116,South Africa,PMO - US,DDP,Truck,2010-04-30,2010-05-05,2010-05-14,2010-05-14,2010-05-14,ARV,Pediatric,S. BUYS WHOLESALER,240,40,656.64,0.07,GSK Mississauga (Canada),1047.0,5869.655000000001
53659,110-ZM-T30,SCMS-173920,ASN-19076,Zambia,PMO - US,EXW,Air,2013-01-08,2013-01-23,2013-06-05,2013-06-06,2013-06-06,HRDT,HIV test,"Orgenics, Ltd",100,2910,232800.0,0.8,"Alere Medical Co., Ltd.",2910.0,21684.99
53665,104-CI-T30,SCMS-228900,ASN-25499,Côte d'Ivoire,PMO - US,FCA,Air,2014-01-31,2014-03-03,2014-04-16,2014-04-16,2014-04-29,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),300,600,18492.0,0.1,ABBVIE (Abbott) Logis. UK,554.0,5848.39
53675,161-ZA-T30,SCMS-103810,ASN-12497,South Africa,PMO - US,DDP,Ocean,2011-03-10,2011-03-28,2011-12-07,2011-12-07,2011-12-07,ARV,Pediatric,CIPLA LIMITED,240,9960,20517.6,0.01,"Cipla, Goa, India",3670.0,9021.5
53683,116-ZA-T30,SCMS-54980,ASN-5373,South Africa,PMO - US,DDP,Truck,2009-10-08,2009-10-15,2009-10-19,2009-10-19,2009-10-19,ARV,Adult,S. BUYS WHOLESALER,30,140,3996.98,0.95,"BMS Meymac, France",1047.0,5869.655000000001
53691,104-CI-T30,SCMS-228060,ASN-28330,Côte d'Ivoire,PMO - US,EXW,Air,2014-01-22,2014-02-26,2014-10-07,2014-10-07,2014-10-09,HRDT,HIV test,"Orgenics, Ltd",100,1470,117600.0,0.8,"Alere Medical Co., Ltd.",595.0,7651.46
53738,116-ZA-T30,SCMS-60170,ASN-5933,South Africa,PMO - US,DDP,Truck,2009-12-17,2009-12-23,2009-12-29,2009-12-29,2009-12-29,ARV,Pediatric,S. BUYS WHOLESALER,200,120,866.06,0.04,GSK Mississauga (Canada),1047.0,5869.655000000001
53759,108-VN-T30,SCMS-261440,ASN-30320,Vietnam,PMO - US,EXW,Air,2014-10-24,2014-10-30,2015-03-10,2015-03-10,2015-03-10,ARV,Adult,HETERO LABS LIMITED,60,5600,10080.0,0.03,Hetero Unit III Hyderabad IN,606.0,1328.13
53775,110-ZM-T30,SCMS-120570,ASN-13031,Zambia,PMO - US,EXW,Air,2011-08-31,2011-09-22,2011-12-20,2011-12-20,2011-12-20,HRDT,HIV test,"Orgenics, Ltd",100,2884,230720.0,0.8,"Alere Medical Co., Ltd.",1374.0,25052.44
53822,102-GY-T30,SCMS-71610,ASN-8225,Guyana,PMO - US,EXW,Air,2010-04-15,2010-06-21,2010-10-06,2010-10-06,2010-10-06,HRDT,HIV test,"Trinity Biotech, Plc",20,1686,53952.0,1.6,"Trinity Biotech, Plc",564.0,5806.53
53852,116-ZA-T30,SCMS-183950,ASN-19166,South Africa,South Africa Field Office,DDP,Truck,2013-03-18,2012-06-07,2013-04-16,2013-04-16,2013-04-16,ARV,Pediatric,S. BUYS WHOLESALER,90,545,13007.18,0.27,"Aurobindo Unit III, India",1047.0,5869.655000000001
53877,117-ET-T30,SCMS-98700,ASN-11275,Ethiopia,PMO - US,EXW,Ocean,2011-01-26,2011-02-15,2011-09-21,2011-09-21,2011-09-21,ARV,Adult,Aurobindo Pharma Limited,120,13703,460420.8,0.28,"Aurobindo Unit III, India",3476.0,11729.82
53878,101-CD-T30,SCMS-280210,ASN-31750,"Congo, DRC",PMO - US,EXW,Air,2015-03-10,2015-03-16,2015-07-02,2015-07-02,2015-07-30,HRDT,HIV test,"Trinity Biotech, Plc",20,40,1280.0,1.6,"Trinity Biotech, Plc",1047.0,5869.655000000001
53922,105-SS-T30,SCMS-272170,ASN-32108,South Sudan,PMO - US,EXW,Air,2014-12-29,2015-02-20,2015-07-02,2015-07-07,2015-07-07,HRDT,HIV test - Ancillary,"Orgenics, Ltd",1,15,75.0,5.0,"Alere Medical Co., Ltd.",1047.0,5869.655000000001
53945,116-ZA-T30,SCMS-215410,ASN-23875,South Africa,PMO - US,DDP,Truck,2013-11-14,2013-12-02,2014-01-13,2014-01-13,2014-01-13,ARV,Pediatric,S. BUYS WHOLESALER,240,446,10825.73,0.1,"Aurobindo Unit III, India",1047.0,5869.655000000001
53958,116-ZA-T30,SCMS-259071,ASN-29597,South Africa,PMO - US,DDP,Truck,2014-09-11,2014-11-28,2014-11-28,2014-11-28,2014-11-28,ARV,Adult,PHARMACY DIRECT,30,11,240.14,0.73,"Aurobindo Unit III, India",1047.0,5869.655000000001
53971,800-LS-T30,SCMS-233580,ASN-25539,Lesotho,PMO - US,EXW,Air,2014-03-24,2014-04-02,2014-05-07,2014-05-07,2014-05-09,HRDT,HIV test,"Trinity Biotech, Plc",20,2500,80000.0,1.6,"Trinity Biotech, Plc",1047.0,5869.655000000001
53981,116-ZA-T30,SCMS-183950,ASN-19166,South Africa,South Africa Field Office,DDP,Truck,2013-03-18,2012-06-07,2013-04-16,2013-04-16,2013-04-16,ARV,Pediatric,S. BUYS WHOLESALER,240,220,7811.75,0.15,GSK Mississauga (Canada),1047.0,5869.655000000001
53989,105-SS-T30,SCMS-200911,ASN-22749,South Sudan,PMO - US,EXW,Air,2013-07-18,2013-08-05,2014-01-24,2014-01-24,2014-01-24,HRDT,HIV test,"Orgenics, Ltd",100,350,31150.0,0.89,"Alere Medical Co., Ltd.",1047.0,5869.655000000001
53997,151-NG-T30,SCMS-150370,ASN-17272,Nigeria,PMO - US,EXW,Air,2012-06-11,2012-06-26,2012-12-12,2012-12-12,2012-12-12,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),30,37927,853357.5,0.75,Mylan (formerly Matrix) Nashik,5059.0,25732.17
